experiment,image_filename,layer,coverage,center_dist
best-t2.4-pyramid,Tardigrade_01_0008.png,19,0.42699537,0.35888173919262417
best-t2.4-pyramid,Tardigrade_01_0008.png,22,0.01778189,0.786910924859985
best-t2.4-pyramid,Tardigrade_06.JPG,10_C2PSA_Attention,0.06206819,0.7974737433738637
best-t2.4-pyramid,Tardigrade_06.JPG,16,0.08232358,0.7834321851891484
best-t2.4-pyramid,Tardigrade_06.JPG,19,0.0035616413,0.6426631664408188
best-t2.4-pyramid,Tardigrade_06.JPG,22,0.021902233,0.5614554744124641
best-t2.4-pyramid,Tardigrade_011_0031.png,10_C2PSA_Attention,0.06916346,0.28993747760334193
best-t2.4-pyramid,Tardigrade_011_0031.png,16,0.101721175,0.18910274105053268
best-t2.4-pyramid,Tardigrade_011_0031.png,19,0.28410226,0.100271332063944
best-t2.4-pyramid,Tardigrade_011_0031.png,22,0.024359362,0.11116490229526717
best-t2.4-pyramid,Tardigrade_011_0020.png,10_C2PSA_Attention,0.2062286,0.31903820775862424
best-t2.4-pyramid,Tardigrade_011_0020.png,16,0.5452217,0.12088069207176692
best-t2.4-pyramid,Tardigrade_011_0020.png,19,0.14575487,0.12008825491002063
best-t2.4-pyramid,Tardigrade_011_0020.png,22,0.065440185,0.12843672608750856
best-t2.4-pyramid,Tardigrade_011_0084.png,10_C2PSA_Attention,0.48125112,0.07910236486444959
best-t2.4-pyramid,Tardigrade_011_0084.png,16,0.21293743,0.11200168865494746
best-t2.4-pyramid,Tardigrade_011_0084.png,19,0.03195843,0.34943966735528703
best-t2.4-pyramid,Tardigrade_011_0084.png,22,0.04554563,0.38494757083046444
best-t2.4-pyramid,Tardigrade_01_0006.png,10_C2PSA_Attention,0.4202777,0.47311219849469
best-t2.4-pyramid,Tardigrade_01_0006.png,16,0.06679772,0.4160334955917002
best-t2.4-pyramid,Tardigrade_01_0006.png,19,0.016757755,0.47402228767636767
best-t2.4-pyramid,Tardigrade_01_0006.png,22,0.022437,0.5722760127394989
best-t2.4-pyramid,Tardigrade_08.JPG,10_C2PSA_Attention,0.35076267,0.38390299755023666
best-t2.4-pyramid,Tardigrade_08.JPG,16,0.20964174,0.5573421275168282
best-t2.4-pyramid,Tardigrade_08.JPG,19,0.44817203,0.3599669575444326
best-t2.4-pyramid,Tardigrade_08.JPG,22,0.024741424,0.5452124812118083
best-t2.4-pyramid,Tardigrade_011_0073.png,10_C2PSA_Attention,0.13851865,0.13566977721140577
best-t2.4-pyramid,Tardigrade_011_0073.png,16,0.27131465,0.12361156020622727
best-t2.4-pyramid,Tardigrade_011_0073.png,19,0.08704977,0.2110852297271437
best-t2.4-pyramid,Tardigrade_011_0073.png,22,0.08049353,0.14527596595856482
best-t2.4-pyramid,Tardigrade_011_0006.png,10_C2PSA_Attention,0.4453334,0.23934342923468493
best-t2.4-pyramid,Tardigrade_011_0006.png,16,0.21667543,0.16979093054652153
best-t2.4-pyramid,Tardigrade_011_0006.png,19,0.15386315,0.030111125774109602
best-t2.4-pyramid,Tardigrade_011_0006.png,22,0.10213292,0.0773789060391713
best-t2.4-pyramid,Tardigrade_012_0004.png,10_C2PSA_Attention,0.20320755,0.12482951219726213
best-t2.4-pyramid,Tardigrade_012_0004.png,16,0.17522831,0.027211279773102056
best-t2.4-pyramid,Tardigrade_012_0004.png,19,0.12301539,0.09007331843153168
best-t2.4-pyramid,Tardigrade_012_0004.png,22,0.104705915,0.17573366302767274
best-t2.4-pyramid,Tardigrade_011_0004.png,10_C2PSA_Attention,0.43725863,0.24547026812387857
best-t2.4-pyramid,Tardigrade_011_0004.png,16,0.50752616,0.13444803777293562
best-t2.4-pyramid,Tardigrade_011_0004.png,19,0.1302838,0.07457033098158583
best-t2.4-pyramid,Tardigrade_011_0004.png,22,0.08514022,0.054309968890467665
best-t2.4-pyramid,Tardigrade_011_0014.png,10_C2PSA_Attention,0.30092177,0.2822239341668144
best-t2.4-pyramid,Tardigrade_011_0014.png,16,0.34203923,0.24750527392507524
best-t2.4-pyramid,Tardigrade_011_0014.png,19,0.34823802,0.1489333635640279
best-t2.4-pyramid,Tardigrade_011_0014.png,22,0.0367528,0.19078268162824252
best-t2.4-pyramid,Tardigrade_01_0004.png,10_C2PSA_Attention,0.28195602,0.4741631885147447
best-t2.4-pyramid,Tardigrade_01_0004.png,16,0.33285916,0.4757311147459252
best-t2.4-pyramid,Tardigrade_01_0004.png,19,0.37294048,0.45796271850136583
best-t2.4-pyramid,Tardigrade_01_0004.png,22,0.0032547729,0.7240851279722054
best-t2.4-pyramid,Tardigrade_011_0044.png,10_C2PSA_Attention,0.048805468,0.33958291687732334
best-t2.4-pyramid,Tardigrade_011_0044.png,16,0.47620857,0.10535199449391196
best-t2.4-pyramid,Tardigrade_011_0044.png,19,0.13066813,0.10240208625073254
best-t2.4-pyramid,Tardigrade_011_0044.png,22,0.02396,0.14683809264133324
best-t2.4-pyramid,Tardigrade_010.JPG,10_C2PSA_Attention,0.2772595,0.25887738251883224
best-t2.4-pyramid,Tardigrade_010.JPG,16,0.13124904,0.24638465217253047
best-t2.4-pyramid,Tardigrade_010.JPG,19,0.022307167,0.18788277341517345
best-t2.4-pyramid,Tardigrade_010.JPG,22,0.019739809,0.13140690770085817
best-t2.4-pyramid,Tardigrade_011_0015.png,10_C2PSA_Attention,0.36907712,0.3000270985105908
best-t2.4-pyramid,Tardigrade_011_0015.png,16,0.43828437,0.16159452911611405
best-t2.4-pyramid,Tardigrade_011_0015.png,19,0.37781784,0.15631648309989354
best-t2.4-pyramid,Tardigrade_011_0015.png,22,0.069497764,0.09297354874506707
best-t2.4-pyramid,Tardigrade_011_0012.png,10_C2PSA_Attention,0.41172218,0.2316598217208493
best-t2.4-pyramid,Tardigrade_011_0012.png,16,0.16584052,0.15307350962113628
best-t2.4-pyramid,Tardigrade_011_0012.png,19,0.49093738,0.12722187029150328
best-t2.4-pyramid,Tardigrade_011_0012.png,22,0.061057977,0.09851633980615936
best-t2.4-pyramid,Tardigrade_011_0017.png,10_C2PSA_Attention,0.37985253,0.2946356409116683
best-t2.4-pyramid,Tardigrade_011_0017.png,16,0.15595728,0.18761321497006891
best-t2.4-pyramid,Tardigrade_011_0017.png,19,0.1227963,0.1317263717092849
best-t2.4-pyramid,Tardigrade_011_0017.png,22,0.7220369,0.23402112151305643
best-t2.4-pyramid,Tardigrade_02.JPG,10_C2PSA_Attention,0.24559481,0.1981754615296588
best-t2.4-pyramid,Tardigrade_02.JPG,16,0.077058285,0.06467484593383498
best-t2.4-pyramid,Tardigrade_02.JPG,19,0.03547587,0.04488033776051363
best-t2.4-pyramid,Tardigrade_02.JPG,22,0.0716678,0.08410238881232798
best-t2.4-pyramid,Tardigrade_012_0003.png,10_C2PSA_Attention,0.3720547,0.1556702483433192
best-t2.4-pyramid,Tardigrade_012_0003.png,16,0.21050553,0.03693863890877372
best-t2.4-pyramid,Tardigrade_012_0003.png,19,0.1436664,0.03648252902564068
best-t2.4-pyramid,Tardigrade_012_0003.png,22,0.11580431,0.13296670099432636
best-t2.4-pyramid,Tardigrade_011_0059.png,10_C2PSA_Attention,0.06860485,0.35428278604503893
best-t2.4-pyramid,Tardigrade_011_0059.png,16,0.10173663,0.16093987479213334
best-t2.4-pyramid,Tardigrade_011_0059.png,19,0.04949398,0.11973881109846597
best-t2.4-pyramid,Tardigrade_011_0059.png,22,0.0415362,0.13484282126478317
best-t2.4-pyramid,Tardigrade_011_0077.png,10_C2PSA_Attention,0.64440554,0.058658000895096846
best-t2.4-pyramid,Tardigrade_011_0077.png,16,0.3292584,0.10585449026732327
best-t2.4-pyramid,Tardigrade_011_0077.png,19,0.32475418,0.09200702723539496
best-t2.4-pyramid,Tardigrade_011_0077.png,22,0.061227344,0.31292318088978743
best-t2.4-pyramid,Tardigrade_011_0019.png,10_C2PSA_Attention,0.38983214,0.24704312018186386
best-t2.4-pyramid,Tardigrade_011_0019.png,16,0.15350349,0.170883700295109
best-t2.4-pyramid,Tardigrade_011_0019.png,19,0.1495383,0.12923883304911246
best-t2.4-pyramid,Tardigrade_011_0019.png,22,0.05274698,0.10653075040432222
best-t2.4-pyramid,Tardigrade_011_0001.png,10_C2PSA_Attention,0.37792733,0.29024447508226203
best-t2.4-pyramid,Tardigrade_011_0001.png,16,0.4692747,0.19004830524647198
best-t2.4-pyramid,Tardigrade_011_0001.png,19,0.47683188,0.16532544509093877
best-t2.4-pyramid,Tardigrade_011_0001.png,22,0.08756964,0.05998254207377561
best-t2.4-pyramid,Tardigrade_011_0009.png,10_C2PSA_Attention,0.3531774,0.30323780605004524
best-t2.4-pyramid,Tardigrade_011_0009.png,16,0.43156403,0.23810713914266454
best-t2.4-pyramid,Tardigrade_011_0009.png,19,0.3767225,0.2095304955180059
best-t2.4-pyramid,Tardigrade_011_0009.png,22,0.09260405,0.05127750585169461
best-t2.4-pyramid,Tardigrade_011_0002.png,10_C2PSA_Attention,0.3623237,0.31912948854007744
best-t2.4-pyramid,Tardigrade_011_0002.png,16,0.5049868,0.1854645968545513
best-t2.4-pyramid,Tardigrade_011_0002.png,19,0.5299276,0.20451370390433837
best-t2.4-pyramid,Tardigrade_011_0002.png,22,0.09823203,0.06539056788254838
best-t2.4-pyramid,Tardigrade_011_0038.png,10_C2PSA_Attention,0.031176433,0.3505666579076024
best-t2.4-pyramid,Tardigrade_011_0038.png,16,0.53642106,0.08445987399867921
best-t2.4-pyramid,Tardigrade_011_0038.png,19,0.05884679,0.08096222370798158
best-t2.4-pyramid,Tardigrade_011_0038.png,22,0.023166731,0.1397573941602327
best-t2.4-pyramid,Tardigrade_011_0050.png,10_C2PSA_Attention,0.03570352,0.3618591856591821
best-t2.4-pyramid,Tardigrade_011_0050.png,16,0.08234256,0.126250214984341
best-t2.4-pyramid,Tardigrade_011_0050.png,19,0.33332363,0.13767452549143663
best-t2.4-pyramid,Tardigrade_011_0050.png,22,0.030723078,0.21955915349136534
best-t2.4-pyramid,Tardigrade_011_0035.png,10_C2PSA_Attention,0.024933431,0.3693308861113346
best-t2.4-pyramid,Tardigrade_011_0035.png,16,0.07217799,0.15091427785830983
best-t2.4-pyramid,Tardigrade_011_0035.png,19,0.24830472,0.04825269224965723
best-t2.4-pyramid,Tardigrade_011_0035.png,22,0.021853387,0.177248537365024
best-t2.4-pyramid,Tardigrade_04.JPG,10_C2PSA_Attention,0.24494524,0.09950485736898941
best-t2.4-pyramid,Tardigrade_04.JPG,16,0.20918512,0.4272081373942111
best-t2.4-pyramid,Tardigrade_04.JPG,19,0.16113818,0.34563092866809797
best-t2.4-pyramid,Tardigrade_04.JPG,22,0.09637309,0.47186035669721904
best-t2.4-pyramid,Tardigrade_011_0007.png,10_C2PSA_Attention,0.3703585,0.2544901287442826
best-t2.4-pyramid,Tardigrade_011_0007.png,16,0.18754016,0.14205727696917425
best-t2.4-pyramid,Tardigrade_011_0007.png,19,0.39570823,0.12613093705880138
best-t2.4-pyramid,Tardigrade_011_0007.png,22,0.06838896,0.13741356236239502
best-t2.4-pyramid,Tardigrade_011_0067.png,10_C2PSA_Attention,0.13496807,0.337683599947377
best-t2.4-pyramid,Tardigrade_011_0067.png,16,0.13494651,0.16866413856552653
best-t2.4-pyramid,Tardigrade_011_0067.png,19,0.27860466,0.1576147418957269
best-t2.4-pyramid,Tardigrade_011_0067.png,22,0.05041019,0.09530333503752475
best-t2.4-pyramid,Tardigrade_011_0023.png,10_C2PSA_Attention,0.44634166,0.17183042684085414
best-t2.4-pyramid,Tardigrade_011_0023.png,16,0.5522777,0.07231710842592808
best-t2.4-pyramid,Tardigrade_011_0023.png,19,0.372,0.10037282294731636
best-t2.4-pyramid,Tardigrade_011_0023.png,22,0.022761118,0.23086334067080103
best-t2.4-pyramid,Tardigrade_011_0088.png,10_C2PSA_Attention,0.6571953,0.06568183454288913
best-t2.4-pyramid,Tardigrade_011_0088.png,16,0.35738912,0.04034138259041689
best-t2.4-pyramid,Tardigrade_011_0088.png,19,0.04854725,0.25590336298240285
best-t2.4-pyramid,Tardigrade_011_0088.png,22,0.06980645,0.308896141815588
best-t2.4-pyramid,Tardigrade_011_0011.png,10_C2PSA_Attention,0.43938774,0.22256254924018398
best-t2.4-pyramid,Tardigrade_011_0011.png,16,0.18599541,0.19289419743805952
best-t2.4-pyramid,Tardigrade_011_0011.png,19,0.09848995,0.1303352581245769
best-t2.4-pyramid,Tardigrade_011_0011.png,22,0.06983687,0.07717715674062892
best-t2.4-pyramid,Tardigrade_011_0013.png,10_C2PSA_Attention,0.38750586,0.2109120450659979
best-t2.4-pyramid,Tardigrade_011_0013.png,16,0.12239302,0.10258174729000256
best-t2.4-pyramid,Tardigrade_011_0013.png,19,0.0234092,0.10864558721333041
best-t2.4-pyramid,Tardigrade_011_0013.png,22,0.036592517,0.27365881690480265
best-t2.4-pyramid,Tardigrade_011_0069.png,10_C2PSA_Attention,0.03235603,0.3952843058003146
best-t2.4-pyramid,Tardigrade_011_0069.png,16,0.095729716,0.15433676302270793
best-t2.4-pyramid,Tardigrade_011_0069.png,19,0.051103756,0.09234964150018957
best-t2.4-pyramid,Tardigrade_011_0069.png,22,0.0345799,0.18792552912500285
best-t2.4-pyramid,Tardigrade_011_0018.png,10_C2PSA_Attention,0.2952618,0.32822713451384916
best-t2.4-pyramid,Tardigrade_011_0018.png,16,0.09773118,0.20661595575922792
best-t2.4-pyramid,Tardigrade_011_0018.png,19,0.15530725,0.0867004355520751
best-t2.4-pyramid,Tardigrade_011_0018.png,22,0.024970278,0.18440107802144579
best-t2.4-pyramid,Tardigrade_01_0002.png,10_C2PSA_Attention,0.33809268,0.5198597467768599
best-t2.4-pyramid,Tardigrade_01_0002.png,16,0.34661606,0.4011665362493651
best-t2.4-pyramid,Tardigrade_01_0002.png,19,0.01184103,0.514255020820954
best-t2.4-pyramid,Tardigrade_01_0002.png,22,0.008965162,0.6735053633109321
best-t2.4-pyramid,Tardigrade_011_0027.png,10_C2PSA_Attention,0.10334465,0.34574049765224946
best-t2.4-pyramid,Tardigrade_011_0027.png,16,0.5151096,0.12853446724325435
best-t2.4-pyramid,Tardigrade_011_0027.png,19,0.12728149,0.07084910420064547
best-t2.4-pyramid,Tardigrade_011_0027.png,22,0.055755556,0.15341430830448047
best-t2.4-pyramid,Tardigrade_Glocken_01.JPG,10_C2PSA_Attention,0.05084747,0.6362031062655115
best-t2.4-pyramid,Tardigrade_Glocken_01.JPG,16,0.12124548,0.5782861512310532
best-t2.4-pyramid,Tardigrade_Glocken_01.JPG,19,8.94127e-06,0.800522509642973
best-t2.4-pyramid,Tardigrade_Glocken_01.JPG,22,0.002245969,0.8551775132432334
best-t2.4-pyramid,Tardigrade_011_0086.png,10_C2PSA_Attention,0.64003325,0.05633421128334676
best-t2.4-pyramid,Tardigrade_011_0086.png,16,0.19112313,0.20188392989622916
best-t2.4-pyramid,Tardigrade_011_0086.png,19,0.044533573,0.21892015753876784
best-t2.4-pyramid,Tardigrade_011_0086.png,22,0.069463775,0.3289960652924046
best-t2.4-pyramid,Tardigrade_011_0008.png,10_C2PSA_Attention,0.3539775,0.2953504792849319
best-t2.4-pyramid,Tardigrade_011_0008.png,16,0.45456472,0.2485626250021248
best-t2.4-pyramid,Tardigrade_011_0008.png,19,0.100818925,0.07349929205663802
best-t2.4-pyramid,Tardigrade_011_0008.png,22,0.07479125,0.062847293807855
best-t3-multi,Tardigrade_011_0065.png,10_C2PSA_Attention,0.34026298,0.24486951785564437
best-t3-multi,Tardigrade_011_0065.png,16,0.13900885,0.14441428128844364
best-t3-multi,Tardigrade_011_0065.png,19,0.3915322,0.12906121866538225
best-t3-multi,Tardigrade_011_0065.png,22,0.6834207,0.1321597038289557
best-t3-multi,Tardigrade_011_0063.png,10_C2PSA_Attention,0.2568684,0.25362211789888034
best-t3-multi,Tardigrade_011_0063.png,16,0.14761743,0.16841394930946546
best-t3-multi,Tardigrade_011_0063.png,19,0.29796353,0.0791155841713487
best-t3-multi,Tardigrade_011_0063.png,22,0.5559727,0.1687739344808313
best-t3-multi,Tardigrade_011_0010.png,10_C2PSA_Attention,0.09797328,0.2775056189556629
best-t3-multi,Tardigrade_011_0010.png,16,0.18624955,0.1862247249427759
best-t3-multi,Tardigrade_011_0010.png,19,0.24700746,0.17178091319469993
best-t3-multi,Tardigrade_011_0010.png,22,0.14478496,0.0983423628684118
best-t3-multi,Tardigrade_012_0002.png,10_C2PSA_Attention,0.4523639,0.2995560624093938
best-t3-multi,Tardigrade_012_0002.png,16,0.17091587,0.025773101026482143
best-t3-multi,Tardigrade_012_0002.png,19,0.1921669,0.06580768284583959
best-t3-multi,Tardigrade_012_0002.png,22,0.23130152,0.10635230314391235
best-t3-multi,Tardigrade_011_0080.png,10_C2PSA_Attention,0.14605208,0.49909251928114745
best-t3-multi,Tardigrade_011_0080.png,16,0.33378536,0.2373397613145218
best-t3-multi,Tardigrade_011_0080.png,19,0.15956695,0.32037818400269064
best-t3-multi,Tardigrade_011_0080.png,22,0.7696085,0.18049485703359397
best-t3-multi,Tardigrade_011_0005.png,10_C2PSA_Attention,0.44840825,0.3035759530694548
best-t3-multi,Tardigrade_011_0005.png,16,0.36795774,0.30959063163505657
best-t3-multi,Tardigrade_011_0005.png,19,0.26244307,0.1628373844076473
best-t3-multi,Tardigrade_011_0005.png,22,0.17221455,0.05688175972738372
best-t3-multi,Tardigrade_011_0016.png,10_C2PSA_Attention,0.23120718,0.29020200206705205
best-t3-multi,Tardigrade_011_0016.png,16,0.3211806,0.15688999073715482
best-t3-multi,Tardigrade_011_0016.png,19,0.17178129,0.382863524179456
best-t3-multi,Tardigrade_011_0016.png,22,0.59159285,0.3072702111229887
best-t3-multi,Tardigrade_012_0001.png,10_C2PSA_Attention,0.44890955,0.27473958992545977
best-t3-multi,Tardigrade_012_0001.png,16,0.17207393,0.02227214286701665
best-t3-multi,Tardigrade_012_0001.png,19,0.21563308,0.04639255801712132
best-t3-multi,Tardigrade_012_0001.png,22,0.25035042,0.06835683696700566
best-t3-multi,Tardigrade_012_0006.png,10_C2PSA_Attention,0.30711713,0.257539369577602
best-t3-multi,Tardigrade_012_0006.png,16,0.55350506,0.05219301003224613
best-t3-multi,Tardigrade_012_0006.png,19,0.8206707,0.04417673441334023
best-t3-multi,Tardigrade_012_0006.png,22,0.23599716,0.07419221775325682
best-t3-multi,Tardigrade_011_0055.png,10_C2PSA_Attention,0.10628147,0.2659776759779469
best-t3-multi,Tardigrade_011_0055.png,16,0.3403695,0.057007089862336956
best-t3-multi,Tardigrade_011_0055.png,19,0.3329729,0.1417236087737478
best-t3-multi,Tardigrade_011_0055.png,22,0.66571015,0.12853564182376156
best-t3-multi,Tardigrade_012_0005.png,10_C2PSA_Attention,0.36855987,0.3234941387756944
best-t3-multi,Tardigrade_012_0005.png,16,0.5605374,0.07721062924631596
best-t3-multi,Tardigrade_012_0005.png,19,0.21182445,0.038827209412193246
best-t3-multi,Tardigrade_012_0005.png,22,0.8100254,0.15097410944035844
best-t3-multi,Tardigrade_01_0010.png,10_C2PSA_Attention,0.13151631,0.5123254447337839
best-t3-multi,Tardigrade_01_0010.png,16,0.19260676,0.574671404273632
best-t3-multi,Tardigrade_01_0010.png,19,0.34220392,0.5246637231611028
best-t3-multi,Tardigrade_01_0010.png,22,0.055422824,0.5484413165748181
best-t3-multi,Tardigrade_011_0003.png,10_C2PSA_Attention,0.4098296,0.33303812566580876
best-t3-multi,Tardigrade_011_0003.png,16,0.2514873,0.035797199918921156
best-t3-multi,Tardigrade_011_0003.png,19,0.5611454,0.2558420004027453
best-t3-multi,Tardigrade_011_0003.png,22,0.20604934,0.045464074120094886
best-t3-multi,Tardigrade_011_0075.png,10_C2PSA_Attention,0.26987898,0.24070605747911217
best-t3-multi,Tardigrade_011_0075.png,16,0.30848604,0.09733677748402896
best-t3-multi,Tardigrade_011_0075.png,19,0.45262632,0.1625510348852857
best-t3-multi,Tardigrade_011_0075.png,22,0.15819368,0.04450450564424934
best-t3-multi,Tardigrade_01_0008.png,10_C2PSA_Attention,0.1524541,0.4670429241839651
best-t3-multi,Tardigrade_01_0008.png,16,0.18090875,0.4847314680635417
best-t3-multi,Tardigrade_01_0008.png,19,0.36482662,0.37797448073227247
best-t3-multi,Tardigrade_01_0008.png,22,0.08336907,0.5225326877197216
best-t3-multi,Tardigrade_06.JPG,10_C2PSA_Attention,0.0033364724,0.9502904845749747
best-t3-multi,Tardigrade_06.JPG,16,0.12197527,0.5634564388352049
best-t3-multi,Tardigrade_06.JPG,19,0.24868526,0.6149782847309777
best-t3-multi,Tardigrade_06.JPG,22,0.055464383,0.6388297426023815
best-t3-multi,Tardigrade_011_0031.png,10_C2PSA_Attention,0.18139862,0.36221505077333005
best-t3-multi,Tardigrade_011_0031.png,16,0.15938213,0.1450121806956091
best-t3-multi,Tardigrade_011_0031.png,19,0.46561065,0.07920016076466284
best-t3-multi,Tardigrade_011_0031.png,22,0.1342563,0.1047167244905354
best-t3-multi,Tardigrade_011_0020.png,10_C2PSA_Attention,0.30788928,0.3411078281559859
best-t3-multi,Tardigrade_011_0020.png,16,0.3019515,0.09764744707761003
best-t3-multi,Tardigrade_011_0020.png,19,0.060873784,0.361358968233488
best-t3-multi,Tardigrade_011_0020.png,22,0.17174971,0.07610496940255453
best-t3-multi,Tardigrade_011_0084.png,10_C2PSA_Attention,0.3470332,0.1201179475104497
best-t3-multi,Tardigrade_011_0084.png,16,0.24370943,0.27915978793175056
best-t3-multi,Tardigrade_011_0084.png,19,0.26113665,0.10689310013550836
best-t3-multi,Tardigrade_011_0084.png,22,0.65249336,0.07372541348639752
best-t3-multi,Tardigrade_01_0006.png,10_C2PSA_Attention,0.33285862,0.3705515626976724
best-t3-multi,Tardigrade_01_0006.png,16,0.38347915,0.49681563894941194
best-t3-multi,Tardigrade_01_0006.png,19,0.41833398,0.4741031509924495
best-t3-multi,Tardigrade_01_0006.png,22,0.05081207,0.436719365405179
best-t3-multi,Tardigrade_08.JPG,10_C2PSA_Attention,0.44892174,0.09957602401128805
best-t3-multi,Tardigrade_08.JPG,16,0.2046401,0.3114640053727025
best-t3-multi,Tardigrade_08.JPG,19,0.17163363,0.3098349227651881
best-t3-multi,Tardigrade_08.JPG,22,0.026320513,0.30728384482967325
best-t3-multi,Tardigrade_011_0073.png,10_C2PSA_Attention,0.19948442,0.2541777155066172
best-t3-multi,Tardigrade_011_0073.png,16,0.16513665,0.1832807824574954
best-t3-multi,Tardigrade_011_0073.png,19,0.42863712,0.1188019037588084
best-t3-multi,Tardigrade_011_0073.png,22,0.6456785,0.18197076012265898
best-t3-multi,Tardigrade_011_0006.png,10_C2PSA_Attention,0.44231996,0.30996082181484563
best-t3-multi,Tardigrade_011_0006.png,16,0.35886002,0.2733345089151262
best-t3-multi,Tardigrade_011_0006.png,19,0.42849207,0.15338077040884088
best-t3-multi,Tardigrade_011_0006.png,22,0.15716127,0.04760448873701439
best-t3-multi,Tardigrade_012_0004.png,10_C2PSA_Attention,0.3744466,0.3140977518943206
best-t3-multi,Tardigrade_012_0004.png,16,0.54411674,0.07941173001800486
best-t3-multi,Tardigrade_012_0004.png,19,0.81517756,0.07379357550196265
best-t3-multi,Tardigrade_012_0004.png,22,0.2195097,0.08375195648796097
best-t3-multi,Tardigrade_011_0004.png,10_C2PSA_Attention,0.45164937,0.2983772318251423
best-t3-multi,Tardigrade_011_0004.png,16,0.39504093,0.27656190101498707
best-t3-multi,Tardigrade_011_0004.png,19,0.19627407,0.14957989050043013
best-t3-multi,Tardigrade_011_0004.png,22,0.18357717,0.03611979869638545
best-t3-multi,Tardigrade_011_0014.png,10_C2PSA_Attention,0.2827463,0.30674070723901875
best-t3-multi,Tardigrade_011_0014.png,16,0.31742004,0.2855717314098202
best-t3-multi,Tardigrade_011_0014.png,19,0.48369503,0.15218311969108492
best-t3-multi,Tardigrade_011_0014.png,22,0.1220508,0.04828392117912377
best-t3-multi,Tardigrade_01_0004.png,10_C2PSA_Attention,0.20120467,0.45465422582443715
best-t3-multi,Tardigrade_01_0004.png,16,0.37058568,0.5567595782082749
best-t3-multi,Tardigrade_01_0004.png,19,0.034166865,0.48319569686380737
best-t3-multi,Tardigrade_01_0004.png,22,0.056718327,0.6254459776464034
best-t3-multi,Tardigrade_011_0044.png,10_C2PSA_Attention,0.17892885,0.3591747519571729
best-t3-multi,Tardigrade_011_0044.png,16,0.29929575,0.048381040070137084
best-t3-multi,Tardigrade_011_0044.png,19,0.31824106,0.10945235729028059
best-t3-multi,Tardigrade_011_0044.png,22,0.06568176,0.1291075856946237
best-t3-multi,Tardigrade_010.JPG,10_C2PSA_Attention,0.24736226,0.2696480426158624
best-t3-multi,Tardigrade_010.JPG,16,0.09875275,0.13628857685303208
best-t3-multi,Tardigrade_010.JPG,19,0.028304996,0.13432757249480506
best-t3-multi,Tardigrade_010.JPG,22,0.64397824,0.01137551357228366
best-t3-multi,Tardigrade_011_0015.png,10_C2PSA_Attention,0.31057918,0.2674427951497906
best-t3-multi,Tardigrade_011_0015.png,16,0.31927145,0.37384675815565416
best-t3-multi,Tardigrade_011_0015.png,19,0.42867953,0.41646981182029114
best-t3-multi,Tardigrade_011_0015.png,22,0.56298965,0.40380500760481924
best-t3-multi,Tardigrade_011_0012.png,10_C2PSA_Attention,0.33093983,0.3123219256987056
best-t3-multi,Tardigrade_011_0012.png,16,0.15244237,0.11391030510860733
best-t3-multi,Tardigrade_011_0012.png,19,0.47571304,0.11266696950035497
best-t3-multi,Tardigrade_011_0012.png,22,0.119726986,0.0759295415286441
best-t3-multi,Tardigrade_011_0017.png,10_C2PSA_Attention,0.12960684,0.4961147703057361
best-t3-multi,Tardigrade_011_0017.png,16,0.24425314,0.35718057080635135
best-t3-multi,Tardigrade_011_0017.png,19,0.16862199,0.4386009621485522
best-t3-multi,Tardigrade_011_0017.png,22,0.69432926,0.2040395197057537
best-t3-multi,Tardigrade_02.JPG,10_C2PSA_Attention,0.33442277,0.1362536774471772
best-t3-multi,Tardigrade_02.JPG,16,0.10142118,0.033217079374938105
best-t3-multi,Tardigrade_02.JPG,19,0.37982398,0.1021350143064288
best-t3-multi,Tardigrade_02.JPG,22,0.08841203,0.06269421654451071
best-t3-multi,Tardigrade_012_0003.png,10_C2PSA_Attention,0.42211604,0.2710395217196597
best-t3-multi,Tardigrade_012_0003.png,16,0.1554979,0.02180130473548149
best-t3-multi,Tardigrade_012_0003.png,19,0.79299545,0.0890873344388452
best-t3-multi,Tardigrade_012_0003.png,22,0.22354248,0.0558940013063844
best-t3-multi,Tardigrade_011_0059.png,10_C2PSA_Attention,0.1825533,0.38575090115792526
best-t3-multi,Tardigrade_011_0059.png,16,0.14651807,0.16506000497015666
best-t3-multi,Tardigrade_011_0059.png,19,0.052443564,0.25876351726728175
best-t3-multi,Tardigrade_011_0059.png,22,0.12771201,0.11783312568862844
best-t3-multi,Tardigrade_011_0077.png,10_C2PSA_Attention,0.19123942,0.5100902442407509
best-t3-multi,Tardigrade_011_0077.png,16,0.30894724,0.27697854561434315
best-t3-multi,Tardigrade_011_0077.png,19,0.37554058,0.07056536421369701
best-t3-multi,Tardigrade_011_0077.png,22,0.1982915,0.10068752762045957
best-t3-multi,Tardigrade_011_0019.png,10_C2PSA_Attention,0.21868841,0.17848188595005623
best-t3-multi,Tardigrade_011_0019.png,16,0.2139993,0.15840148278173397
best-t3-multi,Tardigrade_011_0019.png,19,0.54996526,0.11215466186704882
best-t3-multi,Tardigrade_011_0019.png,22,0.14963444,0.08554222466492889
best-t3-multi,Tardigrade_011_0001.png,10_C2PSA_Attention,0.47099185,0.3089611237128428
best-t3-multi,Tardigrade_011_0001.png,16,0.3253777,0.34394389824482474
best-t3-multi,Tardigrade_011_0001.png,19,0.37936324,0.37755341887657157
